cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE"
Housing,"Gross Rent","Occupied units paying rent",151728,"(+/- 5494 )",110777,"(+/- 4058 )",121680,"(+/- 5796 )",97242,"(+/- 4990 )"
Housing,"Gross Rent","Less than $500",5442,"(+/- 1032 )",7417,"(+/- 1314 )",1605,"(+/- 679 )",2439,"(+/- 667 )"
Housing,"Gross Rent","$500 to $999",71879,"(+/- 4229 )",37278,"(+/- 3346 )",14514,"(+/- 2224 )",26109,"(+/- 2524 )"
Housing,"Gross Rent","$1,000 to $1,499",58795,"(+/- 4420 )",40651,"(+/- 3557 )",55759,"(+/- 3928 )",45272,"(+/- 3838 )"
Housing,"Gross Rent","$1,500 to $1,999",11946,"(+/- 2089 )",18618,"(+/- 2186 )",37428,"(+/- 3461 )",18741,"(+/- 2521 )"
Housing,"Gross Rent","$2,000 to $2,499",2595,"(+/- 742 )",5022,"(+/- 1263 )",9456,"(+/- 1858 )",3497,"(+/- 1248 )"
Housing,"Gross Rent","$2,500 to $2,999",700,"(+/- 504 )",520,"(+/- 253 )",2084,"(+/- 803 )",794,"(+/- 434 )"
Housing,"Gross Rent","$3,000 or more",371,"(+/- 293 )",1271,"(+/- 795 )",834,"(+/- 402 )",390,"(+/- 305 )"
Housing,"Gross Rent","Median (dollars)",994,"(+/- 13 )",1124,"(+/- 28 )",1409,"(+/- 20 )",1203,"(+/- 25 )"
Housing,"Gross Rent","No rent paid",3476,"(+/- 907 )",4182,"(+/- 1278 )",3002,"(+/- 822 )",3952,"(+/- 1011 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Total households",257962,"(+/- 6012 )",298135,"(+/- 3306 )",321058,"(+/- 5762 )",266402,"(+/- 6190 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Less than $10,000",28007,"(+/- 3049 )",12852,"(+/- 2126 )",11652,"(+/- 1559 )",16314,"(+/- 2148 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$10,000 to $14,999",15734,"(+/- 2006 )",11699,"(+/- 1912 )",8655,"(+/- 1787 )",9011,"(+/- 1437 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$15,000 to $24,999",27906,"(+/- 2645 )",24128,"(+/- 2504 )",17938,"(+/- 2345 )",20782,"(+/- 2712 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$25,000 to $34,999",31252,"(+/- 3041 )",22227,"(+/- 2695 )",19210,"(+/- 2461 )",20198,"(+/- 2330 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$35,000 to $49,999",41542,"(+/- 3817 )",34763,"(+/- 3401 )",34714,"(+/- 3485 )",37857,"(+/- 3640 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$50,000 to $74,999",47832,"(+/- 3504 )",52417,"(+/- 3840 )",60064,"(+/- 3816 )",53206,"(+/- 3982 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$75,000 to $99,999",28497,"(+/- 3071 )",45510,"(+/- 3525 )",45596,"(+/- 3299 )",39758,"(+/- 3328 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$100,000 to $149,999",24105,"(+/- 2342 )",54481,"(+/- 3348 )",61224,"(+/- 3882 )",41534,"(+/- 3067 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$150,000 to $199,000",6354,"(+/- 1244 )",19692,"(+/- 2320 )",27815,"(+/- 2680 )",15504,"(+/- 2030 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$200,000 or more",6733,"(+/- 1098 )",20366,"(+/- 2164 )",34190,"(+/- 2845 )",12238,"(+/- 1476 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Median household income (dollars)",44078,"(+/- 2020 )",69972,"(+/- 2050 )",79169,"(+/- 1997 )",62241,"(+/- 1725 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Mean household income (dollars)",61138,"(+/- 2601 )",93141,"(+/- 3044 )",108495,"(+/- 3478 )",79034,"(+/- 2034 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",705927,"(+/- 18441 )",727678,"(+/- 3451 )",854341,"(+/- 15341 )",755473,"(+/- 15778 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",571557,"(+/- 15477 )",658730,"(+/- 6152 )",788547,"(+/- 15414 )",676954,"(+/- 15024 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",344133,"(+/- 12161 )",513379,"(+/- 9604 )",638031,"(+/- 16283 )",481190,"(+/- 13752 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",278173,"(+/- 11713 )",233497,"(+/- 7971 )",239241,"(+/- 9426 )",277170,"(+/- 12022 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",134370,"(+/- 9047 )",68948,"(+/- 5391 )",65794,"(+/- 7289 )",78519,"(+/- 7065 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",169905,"(+/- 9327 )",163402,"(+/- 2301 )",189872,"(+/- 9029 )",201499,"(+/- 9844 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",20052,"(+/- 3277 )",12460,"(+/- 2392 )",11145,"(+/- 3065 )",14329,"(+/- 3466 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",16.9,"(+/- 1.5 )",6.1,"(+/- 0.9 )",5.5,"(+/- 1.0 )",8.5,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",26.5,"(+/- 2.6 )",10.2,"(+/- 1.7 )",8.8,"(+/- 1.7 )",12.8,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",30.1,"(+/- 9.1 )",7.0,"(+/- 4.1 )",9.9,"(+/- 4.4 )",12.9,"(+/- 5.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",10.1,"(+/- 1.8 )",3.8,"(+/- 0.8 )",2.9,"(+/- 0.7 )",4.2,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",14.5,"(+/- 3.7 )",5.9,"(+/- 1.8 )",4.0,"(+/- 1.4 )",5.7,"(+/- 1.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",13.6,"(+/- 11.1 )",4.4,"(+/- 3.8 )",3.4,"(+/- 4.0 )",7.2,"(+/- 5.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",31.8,"(+/- 3.9 )",16.3,"(+/- 3.9 )",15.1,"(+/- 3.9 )",23.7,"(+/- 4.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",41.7,"(+/- 5.5 )",23.3,"(+/- 5.9 )",23.5,"(+/- 6.1 )",28.3,"(+/- 5.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",47.9,"(+/- 13.8 )",21.6,"(+/- 12.7 )",21.9,"(+/- 14.2 )",28.1,"(+/- 16.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",20.5,"(+/- 1.5 )",11.0,"(+/- 1.1 )",8.2,"(+/- 1.0 )",11.4,"(+/- 1.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",30.6,"(+/- 3.4 )",13.6,"(+/- 2.5 )",10.3,"(+/- 2.0 )",14.4,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",30.4,"(+/- 3.4 )",13.3,"(+/- 2.5 )",10.0,"(+/- 2.0 )",14.0,"(+/- 2.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",32.4,"(+/- 5.0 )",15.6,"(+/- 4.2 )",11.1,"(+/- 4.3 )",14.7,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",29.6,"(+/- 4.0 )",12.4,"(+/- 2.4 )",9.6,"(+/- 2.2 )",13.8,"(+/- 2.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",17.6,"(+/- 1.3 )",10.2,"(+/- 1.0 )",7.6,"(+/- 0.9 )",10.4,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",15.4,"(+/- 2.0 )",8.0,"(+/- 1.4 )",7.0,"(+/- 1.2 )",9.4,"(+/- 1.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",17.7,"(+/- 1.8 )",7.2,"(+/- 1.1 )",5.9,"(+/- 1.1 )",8.8,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",29.3,"(+/- 2.5 )",24.0,"(+/- 2.3 )",16.7,"(+/- 1.7 )",23.7,"(+/- 2.3 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",156576,"(+/- 8930 )",168190,"(+/- 4527 )",189669,"(+/- 9081 )",192640,"(+/- 9291 )"
Education,"School Enrollment","Nursery school, preschool",6781,"(+/- 1477 )",9023,"(+/- 1603 )",10965,"(+/- 2103 )",10694,"(+/- 1909 )"
Education,"School Enrollment",Kindergarten,5992,"(+/- 1387 )",7746,"(+/- 1398 )",9779,"(+/- 1838 )",11091,"(+/- 2064 )"
Education,"School Enrollment","Elementary school (grades 1-8)",74891,"(+/- 5657 )",70967,"(+/- 2782 )",80582,"(+/- 5700 )",83195,"(+/- 6022 )"
Education,"School Enrollment","High school (grades 9-12)",36986,"(+/- 3722 )",33727,"(+/- 2034 )",40103,"(+/- 3102 )",47453,"(+/- 4248 )"
Education,"School Enrollment","College or graduate school",31926,"(+/- 3510 )",46727,"(+/- 3816 )",48240,"(+/- 3866 )",40207,"(+/- 4152 )"
Education,"Educational Attainment","Population 25 years and over",486893,"(+/- 10516 )",517182,"(+/- 3488 )",614749,"(+/- 9655 )",517642,"(+/- 9020 )"
Education,"Educational Attainment","Less than 9th grade",47760,"(+/- 4776 )",22032,"(+/- 2673 )",11087,"(+/- 2382 )",29024,"(+/- 3236 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",63814,"(+/- 4869 )",37946,"(+/- 3771 )",26070,"(+/- 3721 )",43182,"(+/- 4596 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",151197,"(+/- 7265 )",129648,"(+/- 5545 )",153807,"(+/- 7948 )",158765,"(+/- 7248 )"
Education,"Educational Attainment","Some college, no degree",104546,"(+/- 5079 )",135649,"(+/- 5720 )",151926,"(+/- 7808 )",133625,"(+/- 6818 )"
Education,"Educational Attainment","Associate's degree",33934,"(+/- 3326 )",50672,"(+/- 3616 )",58972,"(+/- 4669 )",43891,"(+/- 3290 )"
Education,"Educational Attainment","Bachelor's degree",58147,"(+/- 4730 )",88055,"(+/- 4784 )",137506,"(+/- 5772 )",72129,"(+/- 4568 )"
Education,"Educational Attainment","Graduate or professional degree",27495,"(+/- 2658 )",53180,"(+/- 3840 )",75381,"(+/- 4323 )",37026,"(+/- 3048 )"
Education,"Educational Attainment","Percent high school graduate or higher",77.1,"(+/- 1.3 )",88.4,"(+/- 0.8 )",94.0,"(+/- 0.7 )",86.1,"(+/- 1.0 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",17.6,"(+/- 1.0 )",27.3,"(+/- 1.1 )",34.6,"(+/- 1.0 )",21.1,"(+/- 1.0 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",434480,G,290037,G,333237,G,164188,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",24,H,103,J,78,H,91,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",95,G,9950,G,232,G,2594,J
Business,"Paid employees for pay period including March 12",Utilities,1470,J,1621,J,722,J,935,J
Business,"Paid employees for pay period including March 12",Construction,20905,G,21674,G,29026,G,16484,G
Business,"Paid employees for pay period including March 12",Manufacturing,5210,G,25515,G,12100,G,6094,G
Business,"Paid employees for pay period including March 12","Wholesale trade",7272,G,16020,G,10659,G,6529,G
Business,"Paid employees for pay period including March 12","Retail trade",46926,G,37034,G,40587,G,24778,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",11694,G,17157,G,16353,G,10778,G
Business,"Paid employees for pay period including March 12",Information,5163,G,4845,H,7004,H,3289,H
Business,"Paid employees for pay period including March 12","Finance and insurance",8681,G,7512,G,16546,G,5998,J
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",10629,G,5746,G,10805,G,3248,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",16776,G,14726,G,19280,G,8617,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",12519,H,2228,G,10069,H,2085,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",26163,G,19026,G,39728,G,11635,G
Business,"Paid employees for pay period including March 12","Educational services",2349,H,2638,G,5481,G,3261,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",47486,G,37593,G,30140,G,21724,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",9282,G,8710,G,11805,G,4586,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",190736,H,48592,G,62585,G,25167,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11080,G,9327,G,10001,G,6281,G
Business,"Paid employees for pay period including March 12","Industries not classified",20,H,20,J,36,G,14,J
Business,"Annual payroll ($1,000)","Total for all sectors",18808126,G,14382640,G,15786555,G,7178099,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",2480,J,3852,H,4075,J,3794,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",6778,H,1051171,G,17206,G,235110,J
Business,"Annual payroll ($1,000)",Utilities,172417,J,168107,J,90677,J,109200,J
Business,"Annual payroll ($1,000)",Construction,1244260,G,1344308,G,1906313,G,838404,G
Business,"Annual payroll ($1,000)",Manufacturing,256805,G,1751911,G,645404,G,308575,G
Business,"Annual payroll ($1,000)","Wholesale trade",380986,G,941578,G,828480,G,378536,G
Business,"Annual payroll ($1,000)","Retail trade",1466304,G,1201609,G,1218616,G,730556,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",477448,H,847535,G,956908,H,480108,G
Business,"Annual payroll ($1,000)",Information,341789,G,373303,H,499091,H,183964,H
Business,"Annual payroll ($1,000)","Finance and insurance",584872,G,625450,G,1250913,G,358467,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",560750,G,267393,G,513658,G,148875,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1083650,G,980844,G,1397084,G,683958,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",1273685,J,191384,G,867533,G,137999,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",777131,G,650129,G,1247278,G,445491,G
Business,"Annual payroll ($1,000)","Educational services",95926,H,82408,G,224928,G,125578,H
Business,"Annual payroll ($1,000)","Health care and social assistance",2527175,G,2150905,G,1635125,G,1161900,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",334118,G,236434,G,618653,H,119016,G
Business,"Annual payroll ($1,000)","Accommodation and food services",6835167,H,1165837,G,1557275,G,530740,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",385608,G,346647,G,305814,G,197177,G
Business,"Annual payroll ($1,000)","Industries not classified",777,H,1835,G,1524,G,651,H
Business,"Total Establishments","Total for all sectors",18323,X,19411,X,19971,X,10386,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",6,X,29,X,9,X,13,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",5,X,111,X,20,X,39,X
Business,"Total Establishments",Utilities,19,X,53,X,17,X,35,X
Business,"Total Establishments",Construction,1022,X,1957,X,1277,X,972,X
Business,"Total Establishments",Manufacturing,364,X,814,X,433,X,291,X
Business,"Total Establishments","Wholesale trade",650,X,983,X,928,X,467,X
Business,"Total Establishments","Retail trade",2933,X,2234,X,2185,X,1233,X
Business,"Total Establishments","Transportation and warehousing",384,X,624,X,434,X,367,X
Business,"Total Establishments",Information,370,X,407,X,478,X,185,X
Business,"Total Establishments","Finance and insurance",1110,X,1143,X,1362,X,578,X
Business,"Total Establishments","Real estate and rental and leasing",1312,X,1284,X,1622,X,712,X
Business,"Total Establishments","Professional, scientific, and technical services",2411,X,2451,X,3231,X,1163,X
Business,"Total Establishments","Management of companies and enterprises",174,X,90,X,144,X,36,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1235,X,1255,X,1288,X,730,X
Business,"Total Establishments","Educational services",172,X,212,X,305,X,149,X
Business,"Total Establishments","Health care and social assistance",2141,X,1953,X,2352,X,1360,X
Business,"Total Establishments","Arts, entertainment, and recreation",422,X,459,X,664,X,214,X
Business,"Total Establishments","Accommodation and food services",2275,X,1844,X,1876,X,1015,X
Business,"Total Establishments","Other services (except public administration)",1289,X,1488,X,1302,X,814,X
Business,"Total Establishments","Industries not classified",29,X,20,X,44,X,13,X

"Source: 2019 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
